,tweet_text,emotion_label
1077,,
1078,,
1079,,
1080,,
1081,,
1082,,
1083,,
1084,,
1085,,
1086,,
1087,,
1088,,
1089,,
1090,,
1091,,
1092,,
1093,,
1094,,
1095,,
1096,,
1097,,
1098,,
1099,,
1100,,
1101,,
1102,,
1103,,
1104,,
1105,,
1106,,
1107,,
1108,,
1109,,
1110,,
1111,,
1112,,
1113,,
1114,,
1115,,
1116,,
1117,,
1118,,
1119,,
1120,,
1121,,
1122,,
1123,,
1124,,
1125,,
1126,,
1127,,
1128,,
1129,,
1130,,
1131,,
1132,,
1133,,
1134,,
1135,,
1136,,
1137,,
1138,,
1139,,
1140,,
1141,,
1142,,
1143,,
1144,,
1145,,
1146,,
1147,,
1148,,
1149,,
1150,,
1151,,
1152,,
1153,,
1154,,
1155,,
1156,,
1157,,
1158,,
1159,,
1160,,
1161,,
1162,,
1163,,
1164,,
1165,,
1166,,
1167,,
1168,,
1169,,
1170,,
1171,,
1172,,
1173,,
1174,,
1175,,
1176,,
1177,,
1178,,
1179,,
1180,,
1181,,
1182,,
1183,,
1184,,
1185,,
1186,,
1187,,
1188,,
1189,,
1190,,
1191,,
1192,,
1193,,
1194,,
1195,,
1196,,
1197,,
1198,,
1199,,
1200,,
1201,,
1202,,
1203,,
1204,,
1205,,
1206,,
1207,,
1208,,
1209,,
1210,,
1211,,
1212,,
1213,,
1214,,
1215,,
1216,,
1217,,
1218,,
1219,,
1220,,
1221,,
1222,,
1223,,
1224,,
1225,,
1226,,
1227,,
1228,,
1229,,
1230,,
1231,,
1232,,
1233,,
1234,,
1235,,
1236,,
1237,,
1238,,
1239,,
1240,,
1241,,
1242,,
1243,,
1244,,
1245,,
1246,,
1247,,
1248,,
1249,,
1250,,
1251,,
1252,,
1253,,
1254,,
1255,,
1256,,
1257,,
1258,,
1259,,
1260,,
1261,,
1262,,
1263,,
1264,,
1265,,
1266,,
1267,,
1268,,
1269,,
1270,,
1271,,
1272,,
1273,,
1274,,
1275,,
1276,,
1277,,
1278,,
1279,,
1280,,
1281,,
1282,,
1283,,
1284,,
1285,,
1286,,
1287,,
1288,,
1289,,
1290,,
1291,,
1292,,
1293,,
1294,,
1295,,
1296,,
1297,,
1298,,
1299,,
1300,,
1301,,
1302,,
1303,,
1304,,
1305,,
1306,,
1307,,
1308,,
1309,,
1310,,
1311,,
1312,,
1313,,
1314,,
1315,,
1316,,
1317,,
1318,,
1319,,
1320,,
1321,,
1322,,
1323,,
1324,,
1325,,
1326,,
1327,,
1328,,
1329,,
1330,,
1331,,
1332,,
1333,,
1334,,
1335,,
1336,,
1337,,
1338,,
1339,,
1340,,
1341,,
1342,,
1343,,
1344,,
1345,,
1346,,
1347,,
1348,,
1349,,
1350,,
1351,,
1352,,
1353,,
1354,,
1355,,
1356,,
1357,,
1358,,
1359,,
1360,,
1361,,
1362,,
1363,,
1364,,
1365,,
1366,,
1367,,
1368,,
1369,,
1370,,
1371,,
1372,,
1373,,
1374,,
1375,,
1376,,
1377,,
1378,,
1379,,
1380,,
1381,,
1382,,
1383,,
1384,,
1385,,
1386,,
1387,,
1388,,
1389,,
1390,,
1391,,
1392,,
1393,,
1394,,
1395,,
1396,,
1397,,
1398,,
1399,,
1400,,
1401,,
1402,,
1403,,
1404,,
1405,,
1406,,
1407,,
1408,,
1409,,
1410,,
1411,,
1412,,
1413,,
1414,,
1415,,
1416,,
1417,,
1418,,
1419,,
1420,,
1421,,
1422,,
1423,,
1424,,
1425,,
1426,,
1427,,
1428,,
1429,,
1430,,
1431,,
1432,,
1433,,
1434,,
1435,,
1436,,
1437,,
1438,,
1439,,
1440,,
1441,,
1442,,
1443,,
1444,,
1445,,
1446,,
1447,,
1448,,
1449,,
1450,,
1451,,
1452,,
1453,,
1454,,
1455,,
1456,,
1457,,
1458,,
1459,,
1460,,
1461,,
1462,,
1463,,
1464,,
1465,,
1466,,
1467,,
1468,,
1469,,
1470,,
1471,,
1472,,
1473,,
1474,,
1475,,
1476,,
1477,,
1478,,
1479,,
1480,,
1481,,
1482,,
1483,,
1484,,
1485,,
1486,,
1487,,
1488,,
1489,,
1490,,
1491,,
1492,,
1493,,
1494,,
1495,,
1496,,
1497,,
1498,,
1499,,
1500,I am soooo tired @ work,13.0
1501,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx,18.0
1502,@kristinfinley ur phone and its breaking disease has spread to my phone it doesnt ring any more  just flashes agh only one moth till a ...,2.0
1503,won't be doing the Frank Morgan race,23.0
1504,@CHRISDJMOYLES I'm not excited as I live in Wales,23.0
1505,"blahhh, my throat is sore &amp; i keep coughing. i hate being sick",11.0
1506,"I'm sitting up, unable to sleep",27.0
1507,"Motivated to sleep, but I'm feeling quite icky.",2.0
1508,"Oh dear, all the pups died 1 by 1 last night, perhaps it was because Princess rejected them",16.0
1509,I am going to be 30 in a month...  Ugh,2.0
1510,3 in the morning and I can't sleep.,27.0
1511,"@scarletjac thanks, I know that video is harrowing, especially the last 2 minutes  I must admit I cried",23.0
1512,"Just wrote a 2 pg paper n 30 min, studied n now off 2 bed. Gotta wake up n 3 hours. OH JOY!  Nite all!",10.0
1513,beginning to enjoy lazy town - oh dear,2.0
1514,or should i say my brain needs to optimise my neural search pathways to find my muscles again,27.0
1515,I cried when I heard the girl from Tracy was found today. It was soooo sad   May god bless Sandra Cantu.,23.0
1516,@gmg2001 lol omg don't tempt me! I just started p90 2 hours ago. I need to at least be good for a day! shoulda asked me yesterday,26.0
1517,Had a moment with run fatboy run,27.0
1518,"haven't even had time to twitt theese last few days, insane!",26.0
1519,"@Wyldceltic1 oh man, it was the most sad ever.",23.0
1520,Twitter woke me up,26.0
1521,@SpazMoraz get up lady! See you in work ... Boohoo,23.0
1522,Something got into my eye...now its itchy. aw.,2.0
1523,@mrskutcher I was just thinking that today - how deprssing it all is!  Makes us appreciate life more.,23.0
1524,@keelybin Ermmm not really. It's hearing the dreaded alarm clock,2.0
1525,@cannibaleyes I as bowling and the shit ripped,26.0
1526,"@EIsie Mate that's rubbish  10pt hug. Tom covered in spots and obviously not happy, but Doc says it's nothing 'bad'. Tell that to Tom...",23.0
1527,@Warlach Curse ye!! Have fun at it. I miss doing online PR for Paramount Pics,23.0
1528,"ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family",23.0
1529,Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy,2.0
1530,"How sad, I did not know Andy Hallet died  http://tinyurl.com/dhq7xv",23.0
1531,... or so I thought....,27.0
1532,"@markress understand that, we are all busy. I can only tweet after work.",27.0
1533,@samsungimaging better get your auto feature ironed out. that blast of advertisements was nothing less than industrial strength spam!,2.0
1534,"@TexasVegetarian Oh, God, ow.  That must have hurt like a bitch.",23.0
1535,"Up and showered, now to get dressed for the late shift lollypop",27.0
1536,@GillianMe Yeah he was,27.0
1537,"really now, time for sleep. dreaming of my city, more tattoos, and other great things. waking up to early morning sociology",20.0
1538,@dougiemcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset lol..a msg would make up 4 it!,15.0
1539,Good morning... I wish the weather was as good as in Germany today,23.0
1540,I wish we had a Dunkin Donuts in Holland  Today my moms back from Japan. Can't wait to see her!,13.0
1541,Sooooooo busy right now. Have a lot of custom orders to catch up on! Haven't blogged since the 31st.  There aren't enough hrs in a day! ;),26.0
1542,right got a stinking headache but I need to run I'm not a happy bunny,2.0
1543,"sorry, I should say that this vid hits you hard, please beware the last 2 minutes especially  http://www.youtube.com/watch?v=EUJSME0TORw",24.0
1544,Wondering why gamebattles is down  http://bit.ly/qZuUY,7.0
1545,Too much traffic on the A2  Can't wait till all 10 lanes are ready ... 2010?,20.0
1546,slept for 11 hours.. had been awake since 5.30am yesterday..  and still i was late for the exam  gotta wake up at 5 tomoro onwards,2.0
1547,Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez...,4.0
1548,Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess...,26.0
1549,they usually make me Zzzz... but not today,27.0
1550,My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late.,23.0
1551,"@rougeforever I've just been faffing  Actually, reading; which is work but doesn't feel productive.",27.0
1552,@thecampingforum if the forcasters are to be believed we'll be lucky of it lasts till this afternoon,20.0
1553,@babybazooka i do too...but it's hard,27.0
1554,"@CherylTheLibr_n Thanks for the Rebuilders/Rebuilding tip.  She's trying to help her mom thru a divorce, and herself thru a breakup.",15.0
1555,Left head phone has died this morning. 1 head phone to keep me company on my journey,23.0
1556,@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.,2.0
1557,i cant sleep ugghhh,2.0
1558,just got to work and am so ravenous have eaten my gipton steak &amp; branston sarnies. Now I'll have to buy something for lunch!!   doh!,24.0
1559,"New iphone, yay! Not restoring backup, no!  Stupid apple.",2.0
1560,"A few catering gigs, very cool, getting ready for the normal week.  Working on Easter.",27.0
1561,i cant sleep,27.0
1562,"@hamporter I always walk by the annex hoping to see you, but instead I get the Nguyen family",23.0
1563,Know exactly how you feel man  re: http://ff.im/1XTN7,3.0
1564,im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !!,3.0
1565,"I really don't want to go back to Chicago. I liked not hearing about bad politicians or Oprah, I hate Oprah.  Only 4 days left in the UK",11.0
1566,@CandiceNicolePR I haven't heard from you in while,23.0
1567,Still doing homework.,27.0
1568,@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go,15.0
1569,Tony has changed so much. Why did he have to change?,23.0
1570,"Feeling a bit better today, at least I can walk. I have NO idea what happened yesterday. On my way to school now... Ugh...",6.0
1571,Just about to leave for another exciting day at work,10.0
1572,"@christieeee Aww, I'm so sorry dearyy",4.0
1573,Fuck la circulation ce mat1,2.0
1574,"Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w",13.0
1575,I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars,23.0
1576,"Ok... so 2 hours into the self imposed shopping ban, and i am already aching for a shoe fix...this is going to be harder than i thought",9.0
1577,My whip cream is melting,23.0
1578,I was woken up by my mom. now i cant get to sleep.,2.0
1579,"Lonely bed, no husband.",23.0
1580,"Why is it that I have 46 followers, none of whom acknowledge me?",26.0
1581,Stupid m&amp;ms make my stomach hurt,2.0
1582,Best monday ever. Missed gossip girl.  Oh well. Spent time with BFF today! Wonderful Night! xoxo,13.0
1583,@pilvlp My luck I'd probably get stopped by a cop or something stupid!,26.0
1584,Sitting at home and im very bored   keep hearing really weird noises downstairs. Kinda creepy,15.0
1585,Let us know how he's doing ok?,4.0
1586,"@Kailuh Dis guy was talking about his brother's cock, and thats all I feel like talking about   EWWW  You can figure out the rest.",11.0
1587,my birthday today. feel so old,23.0
1588,@Amelia_Torode Have fun shopping ... but bear in mind the horrible forex truth  http://bit.ly/kHBN,23.0
1589,ok my TWEET PEEP i must head to bed now...Got to take a test in Law tomorrow  ...is it summer yet?  anyway much love and HUGGERS,27.0
1590,working on my lab report that's due 2359hr tonight.,27.0
1591,I am awake now because of twitters! I was just dozing off. . .,26.0
1592,"@jillglavan soooo disappointed your T.I. party is when I leave for Vegas. I was so jacked up when you first talked about it, now nothing",10.0
1593,"@runawaystarling unfort, msn is a douche and a half to me",2.0
1594,i have to butting poop again,11.0
1595,@oinker_aida i agree!,4.0
1596,all these crazy pollen trees in Washington state are making my sinuses go crazy,2.0
1597,Stupid 3 year project! feels like you've conquered something then you realised it's only 1 year down,23.0
1598,@jdpeterson  hope you feel better. why cali?,4.0
1599,I need to go out but I am so lazy.,27.0
1600,@laurenlenewx awww i'm sorry,4.0
1601,Woo for three pages down and seven to go...why in heck do I procrastinate!  Goal #1 for Grad School DO NOT WAIT!!!!!,26.0
1602,"morning all. So tired today, should've stayed in bed",23.0
1603,off to town. forgot to charge my phone so don't think it will last all day,2.0
1604,why must I be awake at this untimely hour,2.0
1605,"i dont want to go to school tomorrow for an exam, after having one and a half weeks off",2.0
1606,"@Kal_Penn The thing that sucks the most is that you were the one I was most excited for, even before I knew who the final team would be.",23.0
1607,I can't sleep.  It's too windy and scary out.,15.0
1608,@darylsws kids are on holidays,27.0
1609,summer camp or summer school?? Both are boarding lol.,6.0
1610,after 2am and i'm still sniffling and sneezing. can't sleep. morning is going to come way too early,2.0
1611,these guys who is Bill Gates's associates makes me feel like I know nothing!!! I don't even know my name now,8.0
1612,"Oh no!!!!!!!!!!!!! @AzPPA just sent email for State convention...May 17-18 &amp; there was Papyrus all over it. Sad, b/c I wanted to attend!",23.0
1613,@pelf81 but work is demanding for so much more,2.0
1614,watching greek. cant believe its the last day ill see you guys.  june 20.... ahh.,23.0
1615,Is back at the cabbins  Ew!,11.0
1616,terrified by the news from Italy  http://tinyurl.com/dhdpne,15.0
1617,@lili_marlene Ohh that sux,4.0
1618,@brainiacmathew i know!  and im on spring break,27.0
1619,is extremely hungry,27.0
1620,It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work,23.0
1621,@Jennchambless me neither and nobody is awake... NOBODY. I'm drunk and alone,23.0
1622,"@dark_butterfly Not just you. I thought he looked paler, too  Probably from drama filming. Jun looks healthier than ever, though.",27.0
1623,.. sad to hear about the discovery of the little girl from Tracy. Her poor family,23.0
1624,just what am I supposed to think?,6.0
1625,Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough.,2.0
1626,"In office, doing irritating work for the worst client i've ever had. You cant choose your project if ur an employee.",2.0
1627,at wye river.. It's really cold! This internet is really expensive,2.0
1628,Jammed my finger and it hurts really badly.,23.0
1629,DAMN- my PC has COMPLETELY given out  this sucks ...,2.0
1630,I just let my EverQuest 2 subscription lapse. Just don't play it anymore. Don't have the time,27.0
1631,"had a flu shot at work, now my arm hurts",23.0
1632,@heidimontag I love the hills but I missed the show tonight,23.0
1633,@JesMayhemWA Still trying to sell the prelude?,7.0
1634,"@katsun At this point, I'm trying to remain optimistic that it won't be as delayed as Live365 but it's getting harder each day",20.0
1635,Twitter is down?,7.0
1636,@Kal_Penn OMG I am so mad! You were my favorite character  I'll miss 'you',2.0
1637,Wishes David Cook was coming to phoenix  trying to figure out a way to get to San diego on June 18th to see him.... I'm obsessed,9.0
1638,ill make fresh start.. i promise...    xtra sad puppy face...,23.0
1639,"A beautiful morning - the sun is shining, the birds are singing, I've just been playing Mousetrap with the kids... damn, now work",2.0
1640,"@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments",23.0
1641,@thisisguan,27.0
1642,"Tuesday is a raining day, again",27.0
1643,Has a huge headache but gotta go to work,23.0
1644,"@ACTinglikeamama Oh, you have a recipe for gyros? I developed an addiction in Germany, and haven't been able to find any I like in Aus.",7.0
1645,Still feel feckin arseholed...a sign of old age me thinks,2.0
